id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata 
735,0.0044667413,0.013514651,0.008098929,0.0049995272,0.003920982,0.013435553,0.007159016,0.009230701,0.01566696,0.006915687,0.006874032,0.0040202867,0.0054708947,0.002878794,0.010684321,0.0070658657,0.006241432,0.006796187,0.0040478176,0.004713085,0.013192917,0.014469446,0.0034300592,0.006896217,0.01736956,0.020311791,0.005046169,0.023036635,0.017021898,0.00422834,0.0042316904,0.005444941,0.0012478494,0.014112256,0.0054175295,0.007256458,0.005771981,0.004017978,0.014310275,0.0017868024,0.043415967,0.009886356,0.002919281,0.0057945345,0.027664552,0.010916804,0.009712714,0.0068939473,0.0049643978,0.0049348846,0.004579365,0.0038371035,0.002351052,0.0059773107,0.006671439,0.0031171623,0.0027023475,0.0074752355,0.0064024674,0.011776803,0.0048189894,0.07574547,0.0064965477,0.0068763513,0.006464902,0.009922613,0.022106582,0.026084105,0.016690718,0.009666369,0.0036241491,0.0076124403,0.010639267,0.0059703514,0.0057752216,0.0024918455,0.0061586816,0.008939012,0.03664602,0.010750709,0.0054969434,0.0070640044,0.018425824,0.03569928,0.009907312,0.006775656,0.002640721,0.013017403,0.018222537,0.009952082,0.0076109963,0.0051218863,0.0071719657,0.004810833,0.008314915,0.0073161195,0.01690584,0.009728944,0.0055404096
736,0.0060682297,0.006555343,0.00828656,0.006073054,0.014763276,0.0048560556,0.011311977,0.009457131,0.01643133,0.016209006,0.006400034,0.02427623,0.006976432,0.0030321884,0.005330155,0.0047032963,0.006634829,0.0021627913,0.0030957242,0.0069216527,0.0076515586,0.010147139,0.00564697,0.0058288462,0.011748357,0.013145896,0.008650703,0.009932521,0.0090214955,0.0252636,0.0047648363,0.004051269,0.009272357,0.0049605654,0.0089701805,0.0053524547,0.0077770245,0.0056333942,0.0059629735,0.0050850105,0.024016207,0.008305665,0.0065176003,0.0023731645,0.03194964,0.01621819,0.01245842,0.005229339,0.01803206,0.004734227,0.0038051233,0.0032180813,0.006527959,0.008913263,0.06755178,0.0055875,0.0031337356,0.013288366,0.010150695,0.008164471,0.00740024,0.008341961,0.014092869,0.0046670567,0.0041977284,0.013043644,0.026068944,0.018432997,0.022670172,0.007197109,0.005505907,0.007871074,0.006983771,0.0037103249,0.0062684095,0.009859816,0.028929578,0.010492241,0.022678675,0.01564601,0.005242656,0.0032359068,0.023610594,0.018842865,0.0030909008,0.0020051526,0.001981727,0.0045922003,0.01227067,0.0061301915,0.0063697994,0.010036011,0.0036618474,0.014947423,0.0074199405,0.011526646,0.0108140195,0.0029581813,0.008616725
739,0.0031649356,0.011606466,0.010761185,0.0073648766,0.0067978017,0.0073779384,0.0059892153,0.0052328426,0.014315877,0.010319953,0.009991166,0.0054036956,0.0077128704,0.0027916958,0.0074434658,0.009040989,0.015449182,0.010383151,0.008574793,0.013920955,0.0085521545,0.008186476,0.0034614678,0.0042317314,0.031743675,0.01447834,0.013183512,0.010983274,0.022054905,0.005653173,0.008075471,0.0054402193,0.005444295,0.01642632,0.0055484124,0.0060520438,0.00939522,0.012266861,0.009104633,0.0037958364,0.012223717,0.0062362677,0.0074543045,0.005651655,0.02089135,0.0119683035,0.0033819934,0.008574814,0.0038346238,0.005189017,0.004488303,0.0058152517,0.011506058,0.007938307,0.010770654,0.0021217861,0.0045376956,0.0074303485,0.013791815,0.0067369645,0.008887343,0.038256496,0.0062772175,0.00786952,0.005787261,0.012476109,0.024743032,0.008906346,0.02304562,0.03557503,0.010411735,0.007238884,0.005668642,0.0055883243,0.0047981767,0.00662724,0.017595965,0.008308221,0.027115274,0.0102416435,0.013247614,0.008605468,0.0135781765,0.02203036,0.0064298245,0.003963476,0.0057399785,0.007855103,0.009563625,0.005533824,0.028782357,0.005800034,0.005337471,0.008217352,0.00898798,0.012616941,0.007827153,0.005732366,0.006468451
743,0.007687333,0.024175035,0.012428649,0.009495786,0.017442597,0.0027592168,0.008312767,0.005769617,0.014205926,0.0034599248,0.007153786,0.0036505226,0.0030843636,0.0038855427,0.0121595245,0.00579993,0.003978066,0.005011507,0.006027276,0.010867952,0.005718066,0.011890891,0.0015072653,0.02472341,0.007898684,0.030733194,0.00999194,0.00966521,0.01036217,0.008121677,0.0106914295,0.0026852947,0.005744141,0.0073482897,0.0033071714,0.009790029,0.0052075326,0.008302198,0.0138277495,0.008336598,0.02066173,0.007885422,0.0304302,0.0073981355,0.0043477756,0.009303195,0.0060174405,0.007702757,0.006462696,0.0056173047,0.009919486,0.007787012,0.008966078,0.0067017004,0.010732509,0.0014114043,0.0077295383,0.012409015,0.0044327355,0.0070677763,0.0038077992,0.019702176,0.008228772,0.0042020646,0.0034975675,0.00812629,0.006755787,0.012981891,0.022684677,0.0030285108,0.006319218,0.016482148,0.015225671,0.0073814387,0.008253077,0.0026197757,0.0054316893,0.014360523,0.023000734,0.007100107,0.0022865788,0.025700828,0.04807197,0.03137189,0.007999726,0.008520976,0.0039992384,0.0041803676,0.008536367,0.00827006,0.014948052,0.0046978137,0.0013919141,0.01759201,0.010735278,0.008654064,0.036372703,0.007021499,0.004266601
744,0.0076393103,0.042587817,0.007171293,0.0042875144,0.008711109,0.0106574,0.0060057268,0.0075527355,0.0058195153,0.020946791,0.019227134,0.007129927,0.008719138,0.011612391,0.011327684,0.022330672,0.016017593,0.006906678,0.007295354,0.0061697057,0.0072027952,0.008510705,0.001149031,0.004734162,0.011381491,0.010897095,0.012738657,0.011469686,0.012574418,0.00881417,0.005448371,0.0055434564,0.01671774,0.0057969308,0.004470516,0.013824551,0.017746925,0.004792737,0.004569267,0.0033891788,0.013046736,0.01386617,0.015135895,0.013571515,0.008614287,0.0036717127,0.008459945,0.009185465,0.0074988743,0.014119733,0.013576252,0.009783669,0.005294374,0.005813192,0.012851173,0.014757951,0.0073436606,0.011538375,0.006904514,0.016838633,0.0081567215,0.013545758,0.01654394,0.0045986087,0.0074371486,0.008896608,0.010692865,0.02694464,0.0093062045,0.0024648018,0.0075814375,0.006776372,0.0037554654,0.011106679,0.008638465,0.008884084,0.005361341,0.026064213,0.011226604,0.008383604,0.003944315,0.010476324,0.008273299,0.025549978,0.011670529,0.017729105,0.007944764,0.013382846,0.009781642,0.011061644,0.006651959,0.005304344,0.002895775,0.0057,0.0042439564,0.0047541647,0.008134617,0.003437615,0.010938025
746,0.0071440376,0.0054979553,0.008219722,0.0030881858,0.008187944,0.014232767,0.017708983,0.017874718,0.013748406,0.0073791053,0.019810325,0.007657325,0.009286666,0.00439395,0.02359618,0.009767834,0.008208992,0.0055116755,0.006267667,0.009015863,0.017124124,0.012883113,0.010574123,0.0051853727,0.010487659,0.012665338,0.014446237,0.008482807,0.011693166,0.008085448,0.007299206,0.0046724314,0.009487658,0.00896643,0.010250815,0.009759948,0.00343236,0.01391474,0.0058568865,0.008108261,0.01134926,0.007833937,0.007070441,0.0068446076,0.019911781,0.009455487,0.008733881,0.008158188,0.037084177,0.005495593,0.0048155193,0.0034148253,0.012860401,0.008195611,0.015722586,0.0087926965,0.0058382032,0.00909064,0.008025694,0.015811289,0.010092094,0.015629599,0.006402083,0.010703983,0.0059353816,0.01563099,0.0099126045,0.014420975,0.0069480925,0.005716846,0.0036390175,0.0126017295,0.0045109224,0.011450449,0.0135486005,0.0077896626,0.008990865,0.018824907,0.018697398,0.009071272,0.005588094,0.0042225537,0.016852725,0.01485065,0.0069659757,0.012524221,0.0045777783,0.012439543,0.012799406,0.010569299,0.008475504,0.00209337,0.0044988166,0.014119967,0.013646302,0.008023651,0.0051596197,0.006268232,0.011327644
750,0.0014724074,0.00998263,0.023681378,0.0055290964,0.006207363,0.0034191494,0.006116118,0.010100093,0.004027584,0.010696548,0.0077522593,0.009480153,0.006806243,0.0061395364,0.005329101,0.016993495,0.01110508,0.007114611,0.0024063308,0.0076216543,0.01539213,0.005290592,0.0011701154,0.014761986,0.010267069,0.008791733,0.010494095,0.011550448,0.013644004,0.0145396,0.0048500365,0.001806165,0.013310722,0.0049560326,0.007059218,0.006900461,0.0052091377,0.0051203687,0.008214852,0.0041837674,0.056494605,0.018939937,0.029767519,0.010119352,0.016729632,0.009404456,0.007936967,0.013228932,0.018474545,0.009138607,0.0038686572,0.010330642,0.008271016,0.006786913,0.021002531,0.014289493,0.0015485802,0.014435743,0.009878036,0.01023605,0.009459747,0.010610398,0.014030263,0.006500618,0.007051388,0.0041309358,0.010165747,0.009081926,0.005634608,0.0019425688,0.0041889003,0.009094844,0.008619868,0.007654947,0.0061733574,0.0072726617,0.00698182,0.034627803,0.056184705,0.005778431,0.0010165847,0.003946994,0.011927629,0.026245894,0.00946562,0.016910741,0.0009521974,0.0026838032,0.025777068,0.0073341676,0.0039189947,0.002526454,0.001096566,0.002911828,0.0029826788,0.0070503033,0.020522382,0.0028637142,0.004305319
751,0.002121022,0.0054541924,0.026585903,0.0028688863,0.0072250552,0.0050130016,0.005622969,0.0052285944,0.009983301,0.011564933,0.008505524,0.013465179,0.0095410105,0.0032310928,0.011426495,0.007942656,0.005363683,0.007613129,0.01232413,0.0052552437,0.0052715796,0.008285549,0.0031229437,0.018351926,0.028632842,0.01697855,0.02965477,0.016110476,0.013588996,0.0105304355,0.014129001,0.0023161336,0.008071729,0.012702027,0.008987341,0.015552166,0.005788385,0.008406684,0.011343072,0.0030555122,0.016064348,0.016500328,0.0073983083,0.004614509,0.0124977175,0.014127277,0.0077873743,0.017377745,0.009472038,0.0047613205,0.008202226,0.016275097,0.0063619013,0.004575252,0.006734011,0.005862857,0.011678159,0.00829431,0.0037933562,0.009668455,0.004625941,0.008000753,0.0072337254,0.0074671465,0.004218882,0.008353841,0.008621967,0.0176726,0.015089652,0.004013587,0.0035435888,0.008712935,0.011898209,0.00904907,0.006870765,0.0027983424,0.0068179173,0.038649198,0.012498879,0.004472933,0.0010975089,0.007538804,0.009058771,0.07020354,0.009636344,0.004764773,0.002189487,0.0034115163,0.005053324,0.005476961,0.00988763,0.0018375412,0.003278896,0.005391214,0.014453394,0.022293845,0.025276149,0.0027644986,0.00651324
761,0.003524084,0.0077259364,0.0074961307,0.0041652084,0.0052656196,0.015965832,0.0043811454,0.007896868,0.0069854516,0.022205878,0.009065427,0.0030866093,0.015395253,0.01021084,0.005296494,0.013580288,0.011249771,0.008669572,0.0061498056,0.0062396745,0.015993254,0.009634333,0.005902468,0.005073135,0.017816408,0.016479969,0.008740836,0.02075433,0.04680275,0.006600233,0.0031231444,0.007293923,0.011455099,0.012853198,0.007378616,0.004138279,0.014481248,0.009716081,0.009007243,0.00705881,0.019739026,0.007176646,0.013626593,0.008651454,0.018956827,0.021523213,0.004847222,0.020318095,0.0048262295,0.009484912,0.0045773154,0.003571286,0.012411809,0.010391812,0.012788939,0.0026333868,0.0041269297,0.008656465,0.0076787216,0.009020346,0.011672459,0.03737829,0.013299047,0.008566738,0.01714857,0.004956661,0.014744393,0.006658131,0.0021468168,0.009643199,0.005799605,0.006302262,0.004565725,0.008740614,0.0069698896,0.0021294216,0.0029870574,0.007621705,0.015450467,0.011878897,0.0029246002,0.002411906,0.011138325,0.0350144,0.0076832217,0.010241545,0.0031948234,0.016413163,0.011391528,0.0079992125,0.0044942074,0.0035670933,0.011132724,0.004001453,0.0131442305,0.0062153796,0.014740273,0.0074949907,0.00827043
764,0.0064409585,0.0075133066,0.006645066,0.0034713235,0.0074664704,0.011770754,0.0153306015,0.021253254,0.008248917,0.0122541385,0.013892931,0.011380159,0.011221352,0.0046972125,0.017533917,0.015173102,0.006599145,0.0070828004,0.005041927,0.010217694,0.016096817,0.01050774,0.01318295,0.006197746,0.011251538,0.016939161,0.01117944,0.010488967,0.006741927,0.009097253,0.0059069614,0.0049657905,0.008458549,0.009804307,0.008274597,0.0080804825,0.0027145434,0.010172353,0.0055666673,0.005701811,0.012495958,0.0076108617,0.00644375,0.008577811,0.01668821,0.006941689,0.008306848,0.009275586,0.021161418,0.00936319,0.0056686415,0.002612345,0.009493159,0.010494577,0.017027231,0.008956986,0.0081201,0.008767615,0.007898692,0.020480175,0.012904761,0.01887183,0.012255249,0.009408991,0.006478733,0.008483311,0.011192686,0.019932767,0.005487403,0.0055379877,0.0050957412,0.023478216,0.00414493,0.011997092,0.01682137,0.008575473,0.0053980076,0.01218369,0.015451176,0.009754298,0.0040594744,0.0059656613,0.015555015,0.018872945,0.009352956,0.013311731,0.006817111,0.015059463,0.012628971,0.007973947,0.005269569,0.0032363192,0.010070484,0.018163018,0.009230667,0.007988758,0.0063228053,0.005954885,0.009763033
770,0.008840209,0.00945069,0.008095695,0.0024089029,0.0063572503,0.010264118,0.024017828,0.022168323,0.012617413,0.0055050645,0.016374255,0.010208645,0.013025118,0.0043257587,0.023290657,0.010368889,0.0037159107,0.0059144283,0.007842467,0.010829736,0.0153225055,0.013292344,0.013990125,0.0065381983,0.012673943,0.008265416,0.013119221,0.0058368538,0.008724981,0.009202795,0.009181259,0.005486042,0.008539285,0.008869148,0.0064455965,0.0056946333,0.002460108,0.018461782,0.0076620593,0.007380634,0.0060329824,0.008325564,0.0077519114,0.008828272,0.01416215,0.004481727,0.0079116,0.003970116,0.02061739,0.007915571,0.0070942384,0.0057680225,0.020522777,0.021931333,0.014171196,0.0063846307,0.0085087875,0.009826387,0.009669045,0.015914163,0.012724585,0.02162367,0.0064110095,0.008196493,0.00495496,0.011057983,0.011844317,0.013642619,0.004394215,0.0055895923,0.007675488,0.015177584,0.004992257,0.009314236,0.023736648,0.014745567,0.009562012,0.00839952,0.012782399,0.0069593037,0.0059766937,0.0043608192,0.021756208,0.02002902,0.006850547,0.0038689903,0.003504465,0.014422777,0.017432403,0.008610996,0.008106908,0.0043684556,0.0073300186,0.015703006,0.008208126,0.0048735593,0.0030967917,0.00924075,0.005918865
773,0.0035879263,0.009685235,0.010651373,0.004169662,0.0034424735,0.008406887,0.004574537,0.0071596154,0.006729299,0.026026225,0.012737151,0.0060693035,0.006067007,0.013796735,0.007721423,0.01580523,0.011988516,0.03990381,0.035545684,0.0068566445,0.012134004,0.0123715205,0.0011584751,0.012321634,0.014525502,0.01737714,0.016570125,0.012722494,0.014953725,0.011161995,0.002933809,0.010999056,0.0059446953,0.010313488,0.0037675537,0.008043241,0.01455622,0.029852761,0.011781891,0.0030587665,0.02249779,0.008406606,0.010647019,0.010364154,0.0109194815,0.0059985328,0.0041569597,0.010425169,0.0063841688,0.0044705602,0.0023543038,0.0033321897,0.0037892568,0.011581921,0.018370306,0.0027901123,0.0030652976,0.005167449,0.004032323,0.015594322,0.012067296,0.01774812,0.01620881,0.0029887746,0.021126982,0.00812013,0.005062939,0.0142754605,0.004796895,0.0063468185,0.018413069,0.013794123,0.005832401,0.00741635,0.005877008,0.0024602145,0.0029620638,0.018264525,0.010725706,0.0064376355,0.001887034,0.0007621914,0.009785297,0.022550458,0.025629824,0.015939774,0.0038415561,0.02259639,0.0071069016,0.0055792937,0.0019068026,0.0021473675,0.010089597,0.0036576935,0.0057094144,0.008635718,0.011776738,0.0036357625,0.0040161237
775,0.011053766,0.0070262384,0.0042342395,0.0019569008,0.012569176,0.009001037,0.02882344,0.013676926,0.011447522,0.008328859,0.020879759,0.0062680864,0.02047007,0.0038729273,0.017730383,0.009196668,0.0058691697,0.007978263,0.006869523,0.008071204,0.022026213,0.0076935603,0.008796544,0.007275878,0.015201283,0.018239105,0.017597627,0.0032304598,0.007967547,0.0068673566,0.009988296,0.003978852,0.0056117103,0.008053769,0.0046173166,0.011362841,0.0055847624,0.01228144,0.0060544065,0.0060710427,0.023637658,0.007150838,0.0047639906,0.01193875,0.019354712,0.00985366,0.009994183,0.0069587957,0.02155466,0.011277046,0.0048573823,0.0021938502,0.012270309,0.007606419,0.006369279,0.01130095,0.011418225,0.004990595,0.005906605,0.014925699,0.02392216,0.013148357,0.003603142,0.004144474,0.0018043999,0.010917878,0.0057977824,0.016454538,0.0030417119,0.0060354974,0.003167703,0.008602217,0.0029310742,0.012011538,0.008852728,0.009270043,0.0041321004,0.008271727,0.030469893,0.007189017,0.0040254486,0.0056926697,0.009729931,0.066980086,0.012205648,0.01539189,0.004346848,0.011931384,0.01929063,0.0044948985,0.004955666,0.003453855,0.0031873584,0.008051201,0.0072946544,0.00655576,0.0055857347,0.005884516,0.005026053
780,0.0062009646,0.00958041,0.013134749,0.016084103,0.024991876,0.0025500632,0.009864096,0.0031445741,0.011277427,0.008269602,0.008068234,0.019641066,0.012570109,0.008785427,0.0054312362,0.0028142736,0.0047118864,0.004984104,0.0034449438,0.02597578,0.004317923,0.004257271,0.0037667952,0.009200549,0.019788768,0.008044417,0.022910558,0.0075636315,0.010365881,0.008737623,0.0045961733,0.0039799036,0.007862972,0.0041062874,0.0141726015,0.0034074888,0.007204396,0.0059869713,0.0071899774,0.009133446,0.017064197,0.0076162447,0.010129881,0.0075628767,0.010959616,0.006891637,0.003096823,0.0043259817,0.014581312,0.00492429,0.004110621,0.0036158864,0.009716112,0.012773149,0.02839288,0.008712863,0.0055350317,0.024301253,0.02001375,0.0072509423,0.007968439,0.007825174,0.010501789,0.0044955444,0.0020469476,0.019454584,0.015584602,0.028539749,0.014487196,0.010328044,0.0089291185,0.011197254,0.005288977,0.0047270576,0.005329453,0.006293516,0.037370116,0.009370878,0.022760058,0.0053850748,0.008238335,0.0082057305,0.020007063,0.042631973,0.004051998,0.0029893278,0.0017945754,0.005362807,0.009058029,0.0052015856,0.009246485,0.012071606,0.0027848592,0.013695271,0.0028937655,0.011807382,0.012487606,0.0015517243,0.008342339
781,0.007460324,0.021740464,0.009384106,0.0059306244,0.00937665,0.009285083,0.005367078,0.0034263688,0.014305712,0.0069233375,0.0046270075,0.0043329154,0.005127937,0.0041004014,0.013948497,0.01130194,0.008679954,0.016359612,0.016277792,0.0049747746,0.005022876,0.017350499,0.0022720478,0.019431833,0.032865636,0.032558843,0.015853768,0.0064709866,0.01044853,0.005330664,0.011209978,0.004933694,0.0033613222,0.018793361,0.002594858,0.018731628,0.009777446,0.013038425,0.018026115,0.0071148477,0.020304853,0.0053821094,0.0088536665,0.010603639,0.00722263,0.0085991565,0.004378212,0.010276459,0.002618624,0.0039872034,0.010468585,0.0123020625,0.00766227,0.00456173,0.007884006,0.0020304655,0.0078005004,0.005675829,0.005248879,0.0035444202,0.0050624944,0.021024508,0.0084262565,0.0022257222,0.0038757103,0.0063613504,0.006942607,0.015139351,0.025818985,0.006593232,0.012233406,0.01105914,0.015230639,0.016287263,0.003974566,0.00373319,0.0042686895,0.01983953,0.015769495,0.002831,0.00328858,0.0058932495,0.02992952,0.021200651,0.0127883125,0.008512904,0.00483231,0.012299384,0.0050146105,0.0072562774,0.022684362,0.0031260264,0.0033568307,0.0127337845,0.0068938592,0.014950353,0.019029891,0.008574876,0.0034138116
782,0.0099258,0.006241414,0.0329402,0.005785606,0.0032820846,0.005061921,0.012425963,0.006026479,0.009023326,0.013718132,0.009076803,0.022213789,0.003513728,0.0019330641,0.0038129468,0.0036093558,0.01485671,0.007405491,0.008441029,0.006663068,0.006794613,0.0077985986,0.0019454032,0.010109779,0.030988261,0.009513476,0.003465245,0.0178044,0.019802263,0.022226637,0.0063591623,0.0025725225,0.005900713,0.0069257603,0.0031434789,0.016914207,0.016641853,0.029265378,0.02109367,0.004887176,0.0070588365,0.013583774,0.015013851,0.007365925,0.008112803,0.009202565,0.004451862,0.005411878,0.004425236,0.003209698,0.003990829,0.025949828,0.006804991,0.0053033074,0.031387374,0.002743539,0.0040018107,0.011608421,0.009916733,0.008360333,0.0049632955,0.021602828,0.0057712044,0.0030247641,0.011545948,0.020847067,0.020440424,0.016646834,0.013512099,0.013685489,0.010897082,0.010019331,0.0055957143,0.0027295095,0.0057738433,0.0049084825,0.010422848,0.016710587,0.025498483,0.0009253255,0.0052946773,0.003896524,0.014596894,0.02192463,0.0073266714,0.007420259,0.0035487488,0.0052014557,0.013863029,0.0019394873,0.022760922,0.008055226,0.004525279,0.004819794,0.0069525177,0.009279727,0.0077997707,0.0042199027,0.0030402103
783,0.0038965615,0.0051938416,0.009922607,0.0085395565,0.014990244,0.005169219,0.015024251,0.0039701965,0.009504095,0.006569025,0.011004178,0.01183533,0.010722308,0.0069617033,0.0074597592,0.0044413814,0.010766038,0.008895983,0.0059330594,0.019682206,0.007126222,0.0064134714,0.004268171,0.007707233,0.018754506,0.014317181,0.01045292,0.0050550546,0.014437086,0.016296359,0.004288587,0.00488012,0.0065882155,0.009677167,0.0093343705,0.0063637146,0.007271429,0.006544057,0.006666173,0.005568457,0.013575858,0.008956847,0.008142912,0.0073435726,0.013034417,0.009808363,0.0028119942,0.009594704,0.010731692,0.0046942635,0.0039775297,0.0055591194,0.011754029,0.01659883,0.023259627,0.0051997053,0.0068232464,0.017215578,0.01881319,0.009376644,0.007854138,0.015624112,0.009240459,0.0035249032,0.0023342394,0.022008428,0.017570958,0.016495047,0.017032318,0.021253103,0.0116025545,0.008189376,0.006282841,0.004300214,0.00499931,0.003701417,0.026375879,0.007942291,0.031235922,0.009477952,0.006151006,0.006195903,0.013712371,0.031756468,0.006953225,0.0031516878,0.0035186913,0.0064651417,0.0059132366,0.0061555523,0.016287345,0.007614551,0.0066872425,0.016853208,0.005349426,0.020884633,0.015839327,0.004233541,0.009467861
786,0.0042012515,0.032359365,0.009735294,0.0057353117,0.013145418,0.015418858,0.005057359,0.0034811948,0.012697731,0.017171087,0.0064824065,0.0029529475,0.008803847,0.0067398264,0.0047817775,0.015278113,0.005279466,0.008116954,0.006694102,0.0044289366,0.012989785,0.0070267017,0.0024671704,0.0046228967,0.013290955,0.027209507,0.013843217,0.0079816785,0.030022144,0.013687516,0.0043019406,0.0037151298,0.0049152337,0.017578075,0.0014006587,0.0046284376,0.005194941,0.0055645104,0.012560113,0.007803583,0.02658323,0.0060059805,0.007757717,0.00818426,0.008374791,0.0134255,0.0031820764,0.008045377,0.0032422568,0.0032014318,0.0051857615,0.0031016036,0.011640319,0.013670161,0.009025342,0.0017739492,0.0011836127,0.0063463706,0.019663999,0.003899048,0.010093181,0.060541213,0.008225153,0.0095420545,0.008444634,0.0076496853,0.0142176235,0.009909518,0.003929996,0.00549849,0.021982465,0.0037834533,0.007997826,0.006080947,0.0047055543,0.0016910771,0.025192773,0.004216043,0.008276192,0.0133338375,0.0070323464,0.003301347,0.025049321,0.028522298,0.005025357,0.004134048,0.0019188537,0.037871838,0.0340399,0.010931447,0.006468049,0.0068728724,0.0038532608,0.006296038,0.009640277,0.0036134713,0.010811286,0.0046084453,0.0018396712
